name,rat0222__2023_05_09,rat0307__2023_06_05,rat0313__2023_05_31,rat0314__2023_05_22,rat0816__2022_11_08
rat0222__2023_05_09,1.0,0.5541444568088809,0.8496889419369544,0.44863905022472333,0.7259931716837951
rat0307__2023_06_05,0.5541444568088809,1.0,0.6494604717467528,0.22079604908937542,0.6202817523972816
rat0313__2023_05_31,0.8496889419369544,0.6494604717467528,1.0,0.3195898005178701,0.9525049425127139
rat0314__2023_05_22,0.44863905022472333,0.22079604908937542,0.3195898005178701,1.0,0.40745149322148283
rat0816__2022_11_08,0.7259931716837951,0.6202817523972816,0.9525049425127139,0.40745149322148283,1.0
