rat_id,n_model_runs,n_bins,n_nonidentity_bin_permutations_per_run,n_null_mean_samples,zscore_before_align,source_npz,mean_real_procrustes_disparity,sem_real_procrustes_disparity,ci95_low_real_procrustes_disparity,ci95_high_real_procrustes_disparity,shuffle_null_mean_procrustes_disparity,shuffle_null_5th_percentile_procrustes_disparity,shuffle_null_95th_percentile_procrustes_disparity,one_sided_p_lower_than_shuffle_procrustes_disparity,real_minus_shuffle_null_mean_procrustes_disparity,mean_real_aligned_rmse,sem_real_aligned_rmse,ci95_low_real_aligned_rmse,ci95_high_real_aligned_rmse,shuffle_null_mean_aligned_rmse,shuffle_null_5th_percentile_aligned_rmse,shuffle_null_95th_percentile_aligned_rmse,one_sided_p_lower_than_shuffle_aligned_rmse,real_minus_shuffle_null_mean_aligned_rmse,mean_real_aligned_sse_over_target_ss,sem_real_aligned_sse_over_target_ss,ci95_low_real_aligned_sse_over_target_ss,ci95_high_real_aligned_sse_over_target_ss,shuffle_null_mean_aligned_sse_over_target_ss,shuffle_null_5th_percentile_aligned_sse_over_target_ss,shuffle_null_95th_percentile_aligned_sse_over_target_ss,one_sided_p_lower_than_shuffle_aligned_sse_over_target_ss,real_minus_shuffle_null_mean_aligned_sse_over_target_ss
rat0222,20,5,119,500,True,/Users/Hannah/Programming/data_eyeblink/geometry_preservation_outputs/geometry_preservation_rat0222_set0222_dim3_bins5_2026-04-29_08-40-29.npz,0.2402317382250963,0.03368308046365845,0.16973224058809014,0.3107312358621025,0.5394910587156856,0.47797121317308566,0.6026775877734506,0.001996007984031936,-0.2992593204905893,0.4694922211302338,0.032288822021589655,0.4019109399505394,0.5370735023099282,0.7248290658513451,0.6805205348419018,0.7691750567962956,0.001996007984031936,-0.2553368447211113,0.2402317382250963,0.033683080463658456,0.1697322405880901,0.3107312358621025,0.5394910587156856,0.47797121317308566,0.6026775877734506,0.001996007984031936,-0.2992593204905893
rat0307,20,5,119,500,True,/Users/Hannah/Programming/data_eyeblink/geometry_preservation_outputs/geometry_preservation_rat0307_set0307_dim3_bins5_2026-04-30_22-51-17.npz,0.3483937291112354,0.041356683231082686,0.2618331962980365,0.4349542619244343,0.5658202630136484,0.5091694343288702,0.6269956950546844,0.001996007984031936,-0.217426533902413,0.5696417109587142,0.03546833298299842,0.4954056368555365,0.6438777850618919,0.7421985119344172,0.7014446332429352,0.7847859217182006,0.001996007984031936,-0.17255680097570303,0.34839372911123545,0.04135668323108269,0.26183319629803653,0.43495426192443437,0.5658202630136485,0.5091694343288703,0.6269956950546846,0.001996007984031936,-0.21742653390241307
rat0313,20,5,119,500,True,/Users/Hannah/Programming/data_eyeblink/geometry_preservation_outputs/geometry_preservation_rat0313_set0313_dim3_bins5_2026-04-29_07-57-35.npz,0.11562781684111212,0.014847864648658662,0.08455087897487144,0.14670475470735278,0.5928105225565232,0.5279509019025207,0.6625685517587279,0.001996007984031936,-0.4771827057154111,0.32607313639887503,0.022128960020409427,0.27975669077711934,0.3723895820206307,0.7588716714430366,0.7105250819431147,0.8060171122331179,0.001996007984031936,-0.43279853504416155,0.11562781684111208,0.014847864648658655,0.08455087897487142,0.14670475470735272,0.5928105225565232,0.5279509019025206,0.6625685517587278,0.001996007984031936,-0.47718270571541116
rat0314,20,5,119,500,True,/Users/Hannah/Programming/data_eyeblink/geometry_preservation_outputs/geometry_preservation_rat0314_set0314_dim3_bins5_2026-04-29_10-24-36.npz,0.10455358412666009,0.01425899224025792,0.0747091703761795,0.13439799787714068,0.6095540662677656,0.5274399292411426,0.6823831754405374,0.001996007984031936,-0.5050004821411056,0.3082491448303551,0.022403064684634995,0.2613589915529498,0.3551392981077604,0.7650852338563118,0.7052250746701312,0.8165757190568259,0.001996007984031936,-0.4568360890259567,0.10455358412666009,0.014258992240257926,0.07470917037617948,0.13439799787714068,0.6095540662677654,0.5274399292411428,0.6823831754405374,0.001996007984031936,-0.5050004821411054
rat0816,20,5,119,500,True,/Users/Hannah/Programming/data_eyeblink/geometry_preservation_outputs/geometry_preservation_rat0816_set0816_dim3_bins5_2026-04-29_09-47-24.npz,0.12110356303600171,0.01793434585936404,0.08356654575227554,0.1586405803197279,0.5858862709942317,0.5237517883304824,0.6465074861384442,0.001996007984031936,-0.46478270795823,0.33067513831835244,0.024876025167068886,0.27860901926561193,0.38274125737109294,0.7542797062455734,0.7082204537108169,0.7973126727643537,0.001996007984031936,-0.42360456792722095,0.12110356303600175,0.017934345859364032,0.0835665457522756,0.15864058031972791,0.5858862709942316,0.5237517883304824,0.6465074861384442,0.001996007984031936,-0.46478270795822985
